time,user_name,user_color,message
1471,wedoobin,,"1984"
1471,aimless_wonderer,#8A2BE2,"LULE  PHILL TURD"
1471,caracal_crusader,#00FF7F,"oh vedalFiltered"
1471,sloppycracker,,"Why is the stream footage mirrored wtf?"
1471,antimatterprism,,"1984"
1471,raigquitter,#FF0000,"om"
1472,natah_dn,#00FF7F,"fake filter spotted 1984"
1472,animorphismo,,"so many filters lmao"
1472,fossabot,#1976D2,"NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg"
1472,ashealotl,#008000,"No cursing?"
1472,thejoe1810,#1E90FF,"LULE"
1473,vladimirblade10,#0000FF,"1984"
1473,twitchyarnix,#0000FF,"1984"
1473,jessejaguar,,"He's driving in everylane BUT the bike lane lmao"
1473,linkis20,#008000,"vedalFiltered"
1474,kutsuu,#FFFFFF,"Kutsuu subscribed with Prime. They've subscribed for 53 months! Hi"
1474,rachinova,#FF0000,"LULE"
1474,seyriphione,#FF69B4,"@rhydon_daddy vedalEvilWave"
1475,empy_tm,#5F9EA0,"Tutel"
1475,orzech0707,#FF0000,"LULW"
1475,smah45,#A60A0B,"LULE phil tur"
1475,mousbox,#1E90FF,"vedalFiltered vedalFiltered"
1476,b2198,#008000,"sus that second one was fake"
1476,nemo_armitage,#666666,"FILTERED!"
1476,bigbuckies,#FF69B4,"LULE PHIL TURD"
1476,azu_nyaa,#00FF7F,"Turn off filter"
1476,mantisprayer,#008000,"om"
1477,czadymny,#FF0000,"LOL"
1477,raspberrypieinthesky,,"staaart"
1478,quellanna,#8A2BE2,"LULE"
1478,praxis099,#9ACD32,"PogU 53"
1478,strychuu,#33E7F7,"@Smah45 LOL most creativ evil convo"
1478,ravaxo,#BD005D,"Clueless"
1478,阿達 (196t255266),#FF0000,"vedalFiltered"
1478,tsukimochiart,#8A2BE2,"1984"
1478,leodeveloper27,#1E90FF,"LULE"
1478,a_l_i_08,#00FF7F,"newliv MineTime"
1478,gustavobmc,#0000FF,"Anything = filtered"
1478,lichterst,#B22222,"LULE"
1479,triakis,#9146FF,"Evil really said "you do the content today""
1479,stany_d,#FF4500,"Aware"
1479,cathroc,#FF0000,"om"
1479,anime257,#0000FF,"Zooom"
1480,lilyaviarn,#FF69B4,"om"
1480,shioris_gymbag,#E1A520,"newliv MineTime"
1480,freddy4486,#DAA520,"LULE"
1480,hyper__death,#FF0000,"True"
1480,bignose_de,#1E90FF,"@renandrill She's just trying to keep a semi-serious conversation for now, she doesn't know him yet"
1481,jim_jam_devourer_of_gods,#FF69B4,"LULE"
1481,cosmicblubb,#1E90FF,"<3"
1481,recovented,#FF0000,"Aware"
1481,trantez,#420069,"LULE"
1481,jusbe_jusbe,,"LULE"
1481,menthol91,#0000FF,"Clueless"
1482,valproh231,#FF69B4,"LULE"
1482,silenceisforever,#1E90FF,"om true"
1483,masterspark_423,,"vedalJam"
1483,books10001,,"Sure"
1483,lilacfalcon,#8A2BE2,"Aware"
1483,renandrill,,"I mean she is right"
1483,lagginator,#8A2BE2,"lotta sneakthieves in this chat"
1483,pokochonko,,"GIGAEVIL"
1483,zboyph,#2E8B57,"GIGAEVIL"
1483,senjouir,#0000FF,"neuroLava"
1484,martin02x,#FF0000,"COPIUM"
1484,quellanna,#8A2BE2,"GIGAEVIL"
1484,etheralaether,#00FF7F,"om"
1485,阿達 (196t255266),#FF0000,"LULE"
1485,vlawo,,"LULE"
1485,okeyastro,#00FF7F,"Scared"
1485,wrdog,,"Wtf is this a grown man talking to anime ai"
1485,ravaxo,#BD005D,"Aware"
1485,amit12072001,#1E90FF,"xqcL"
1486,animorphismo,,"is this a sponsored stream? xD"
1486,manuedy,#008000,"true tbh"
1486,theknightofastora,#DAA520,"Clueless"
1486,yujin_ultimage,#1E90FF,"LULE"
1487,a_l_i_08,#00FF7F,"Scared"
1487,anonymousdragonslayer,#339CEB,"!bank"
1487,thejoe1810,#1E90FF,"GIGAEVIL"
1487,neural_sama,#FF69B4,"Aware"
1487,kenobi_eliser,#1E90FF,"GIGAEVIL"
1487,smah45,#A60A0B,"@strychuu LOL hes0"
1488,freyjabloodaxe,#FF0000,"'ello @nemo_armitage rcd7"
1488,heinarukami,#00FF7F,"GIGAEVIL"
1488,bwis34,#00FF7F,"GIGAEVIL"
1488,zakru,#8A2BE2,"mhm pvp"
1488,cbee02,#008000,"GIGAEVIL"
1488,erm_star,#DAA520,"GIGAEVIL"
1488,leodeveloper27,#1E90FF,"GIGAEVIL"
1488,keita_yuuki,#202CA9,"Scared"
1488,ryodragon7,#173497,"Aware"
1489,valproh231,#FF69B4,"Scared"
1489,captaincat26,#FF0000,"GIGAEVIL"
1489,kinnay007,#1E90FF,"BARS"
1490,derburu,,"Scared"
1490,harry_987,,"🐔"
1490,natah_dn,#00FF7F,"Aware"
1490,xaendril,#DAA520,"I think she tried to say "oh shit" lmfao"
1490,simplepotat,#FFFF00,"scarE"
1490,ermenjoyer,#FF0000,"Scared"
1491,feelmycake,#B22222,"Scared"
1492,peterfinch1,#E96A25,"GIGAEVIL"
1492,thelostrune,#1C75D4,"Glueless yeah the skeletons are the easiest ones to beat"
1492,zboyph,#2E8B57,"Aware"
1492,spacerice_,#79F0FF,"BatChest 👆 theoretically"
1492,bigbuckies,#FF69B4,"PagMan GUYS WE WON AGAIN"
1493,shin5sato3,#FF0000,"Aware"
1493,阿達 (196t255266),#FF0000,"GIGAEVIL"
1493,yubin716,#1E90FF,"evilSoCute"
1493,a_l_i_08,#00FF7F,"Scared minecraft..."
1493,coulrophobia6,#FFFFFF,"evilSoCute"
1493,wallsiguess,#0000FF,"Scared minecraft"
1493,azu_nyaa,#00FF7F,"No scary"
1494,okeyastro,#00FF7F,"evilSoCute"
1494,grnkrby,#008000,"Poor Evil"
1494,kinnay007,#1E90FF,"BASED"
1494,asutype,#8A2BE2,"GIGAEVIL"
1495,empy_tm,#5F9EA0,"Scared"
1495,superskrungy,#00FF7F,"evilSoCute"
1495,magdekko,#FF69B4,"oh"
1495,joshuaen,#5822AA,"Is this guy so used to not having bike lanes they don't even notice when there is one?"
1495,praxis099,#9ACD32,"peepoSHAKE"
1496,choripandorado,#008000,"Scared"
1496,xpand__,#00B1CC,"random FF victory fanfare again KEKW"
1496,skygtr350,#2E8B57,"CINEMA all roads"
1496,rachinova,#FF0000,"evilSoCute"
1496,mantisprayer,#008000,"@wrdog evilAYAYA"
1496,justanormalguyxdxdxd,#9ACD32,"Scared"
1496,lzsilver,#00FF7F,"GIGAEVIL"
1496,nightjesterx,#8A2BE2,"Scared"
1497,anonymousdragonslayer,#339CEB,"!weather"
1499,sumiglue,#FF7F50,"@wrdog YES"
1499,squiddinx,#5F9EA0,"evilSoCute"
1499,smah45,#A60A0B,"monkaOMEGA SSSsssplode"
1500,lordkompott,,"evilSoCute"
1500,oned3rer,,"Scared"
1500,protoss_wan,#B22222,"evilSoCute ͏"
1500,leodeveloper27,#1E90FF,"evilSoCute"
1500,yujin_ultimage,#1E90FF,"You're killed by a panda LULE"
1500,azu_nyaa,#00FF7F,"She is just evil"
1500,natah_dn,#00FF7F,"Scared ironic lmao"
1501,zboyph,#2E8B57,"evilSoCute"
1501,captaincat26,#FF0000,"evilSoCute"
1501,mousbox,#1E90FF,"evilSoCute"
1501,twitchyarnix,#0000FF,"Scared"
1501,阿達 (196t255266),#FF0000,"evilSoCute"
1502,peterfinch1,#E96A25,"evilSoCute evilSoCute"
1502,senpai_o3o,#FF0000,"GIAGEVIL"
1503,freddy4486,#DAA520,"evilSoCute"
1503,ravaxo,#BD005D,"Scared"
1504,thejoe1810,#1E90FF,"evilSoCute"
1504,controlultdefeat,#B22222,"bike lane"
1505,cbee02,#008000,"evilSoCute"
1505,kiftikobra_4,#8A2BE2,"evilSoCute"
1505,psychorubyttv,#FF0000,"mhm"
1505,mantisprayer,#008000,"Scared"
1505,firnen412,,"vedalPet"
1506,xaendril,#DAA520,"evilSoCute"
1506,dragonmasterk,#000000,"evilSoCute"
1506,quellanna,#8A2BE2,"evilSoCute Scared"
1506,shin5sato3,#FF0000,"SHESRIGHT"
1507,renandrill,,"@BigNose_DE Possibly, Neuro also struggled with Cdawg I gues"
1507,narofox1,#FF69B4,"shes right"
1507,fajecat,#FF69B4,"evilSoCute"
1507,orzech0707,#FF0000,"Scared"
1508,b2198,#008000,"evilSoCute"
1508,grozzlock06,,"monkaS rob"
1508,zennocchi,,"evilSoCute"
1508,lin_d_fallen_prince,#FF4500,"hesRight"
1508,neural_sama,#FF69B4,"evilSoCuzte"
1508,konomi_io,#8A2BE2,"mhm"
1509,odra_truco,#FF4500,"KEKW"
1509,mirelurkking,#00FF7F,"mhm"
1509,taiga_the_tree,#FF69B4,"evilSoCute"
1509,smah45,#A60A0B,"monkaOMEGA 👉 SSSsssplode"
1509,natah_dn,#00FF7F,"evilSoCute"
1509,okeyastro,#00FF7F,"mhm"
1510,silenceisforever,#1E90FF,"neuroAlright"
1510,thehardlegen,#1E90FF,"Aware"
1510,real7r,#8A2BE2,"evilSoCute"
1510,willardpatterson,,"Evilsocute"
1510,theminiturtle1001,,"So cute"
1510,backil,#B22222,"mhm"
1511,fluffyjay1,#FF0000,"iuh"
1511,leodeveloper27,#1E90FF,"mhm"
1511,ekittencs,#FF0000,"mhm"
1511,toxxu12,#00FF7F,"Larper"
1511,xpchrispy,#1E90FF,"evilNotSMH"
1511,evilsub101_,#8A2BE2,"mhm yeah..."
1511,theindecisiveone_,,"evilSoCute"
1511,electricbeep,#2297B3,"evilSoCute"
1512,hansworth123,,"Scared"
1512,caracal_crusader,#00FF7F,"evilSoCute"
1512,saxongar74,#1E90FF,"evilSoCute"
1512,bwis34,#00FF7F,"evilSoCute"
1512,spacerice_,#79F0FF,"forsenPossessed JENNA RAIDING"
1513,joejoepaleo,#FF69B4,"evilSoCute"
1513,fujinshuu,,"evilSoCute"
1513,mudusama,#8A2BE2,"mhm"
1513,praxis099,#9ACD32,"monkaLaugh"
1513,chibikage,#FF0000,"evilsocute"
1514,seyriphione,#FF69B4,"evilSoCute"
1514,lagginator,#8A2BE2,"probaby, weaving thru lanes like they dont exist"
1514,empy_tm,#5F9EA0,"iuh"
1515,quaziquarters,,"evilSoCute"
1515,azu_nyaa,#00FF7F,"Smile more evil"
1516,mantisprayer,#008000,"vedalPray"
1516,reefrules5000,#FF69B4,"F o r t n i t e"
1517,martin02x,#FF0000,"LUL"
1518,jusbe_jusbe,,"iuh"
1519,raspberrypieinthesky,,"tactically kawaii"
1519,david_hales,#FF7F50,"what do you think of amouranth?"
1519,fusionmo29,,"evilSoCute"
1519,filipten10,#FF0000,"evilSoCute"
1519,vlawo,,"iuh"
1520,whoever00152,,"evilSoCute"
1521,aranumm,#1E90FF,"evilSoCute"
1522,thejoe1810,#1E90FF,"hesRight"
1522,vincentdante,#8A2BE2,"eliv oh"
1522,cbee02,#008000,"iuh"
1523,pokochonko,,"CINEMA ?"
1523,a_l_i_08,#00FF7F,"mhm"
1523,xaendril,#DAA520,"REMOVE HER FILTER VEDAL Madge"
1524,rainrioken,#0000FF,"truuuuue"
1524,narofox1,#FF69B4,"its almost holloween though"
1524,cathroc,#FF0000,"evilSoCute"
1525,shioris_gymbag,#E1A520,"eliv oh"
1525,strychuu,#33E7F7,"FeelsStrongMan Clap"
1525,ang_duck,,"EXACTLY!!!!!"
1525,azu_nyaa,#00FF7F,"I miss the smiling evil"
1525,squiddinx,#5F9EA0,"mhm"
1526,jusoa_g,#680680,"FeelsStrongMan"
1526,yoshi_souleater,,"Yeah your sister is not very good at mc"
1527,kenobi_eliser,#1E90FF,"hesRight"
1527,bigbuckies,#FF69B4,"eliv Clap"
1527,zennocchi,,"hesRight"
1527,jusbe_jusbe,,"hesRight"
1527,shakethatbone,#00FF7F,"hesRight"
1528,joejoepaleo,#FF69B4,"mhm"
1528,theminiturtle1001,,"vedalFiltered"
1528,cbee02,#008000,"eiuh"
1529,shin5sato3,#FF0000,"mhm"
1529,zboyph,#2E8B57,"hesRight"
1529,theindecisiveone_,,"mhm"
1529,thehardlegen,#1E90FF,"mhm"
1529,smah45,#A60A0B,"Stronge ??"
1529,caracal_crusader,#00FF7F,"hesRight"
1530,ravaxo,#BD005D,"hesRight"
1530,zelda101_,#008000,"CINEMA"
1530,primal,#00A1FF,"FeelsStrongMan true"
1530,okeyastro,#00FF7F,"Stronge"
1530,fartjugbootythug,#DAA520,"Get gapped looser"
1531,dragonmasterk,#000000,"hesRight"
1531,fusionmo29,,"mhm"
1531,mantisprayer,#008000,"om"
1531,cbee02,#008000,"hesRight"
1532,azu_nyaa,#00FF7F,"All roads"
1532,squiddinx,#5F9EA0,"hesRight"
1532,manuedy,#008000,"newliv PETPET"
1532,audaz_19,#FF0000,"hesRight"
1532,coulrophobia6,#FFFFFF,"hesRight"
1532,ekittencs,#FF0000,"hesRight"
1532,empy_tm,#5F9EA0,"CINEMA"
1532,grozzlock06,,"hesRight"
1533,makkov_,#DAA520,"hesRight"
1533,okeyastro,#00FF7F,"THINK"
1533,wisebaconator,#DAA520,"hesRight"
1533,nightjesterx,#8A2BE2,"buhblunt deep"
1533,yubin716,#1E90FF,"Stronge"
1533,freyjabloodaxe,#FF0000,"danHmm"
1533,winkiwtf,#FF69B4,"unfiltered Evil for this stream Vedal xd"
1533,natah_dn,#00FF7F,"SOREAL CINEMA"
1533,chapita98,#00FF7F,"just activate the creative mode and you are good"
1533,kinnay007,#1E90FF,"evil smiles"
1533,vlawo,,"evilSoCute"
1534,xpchrispy,#1E90FF,"Stronge"
1534,chaoscarlos008,,"CINEMA"
1534,bigbuckies,#FF69B4,"THINK"
1534,cathroc,#FF0000,"mhm"
1534,gustavobmc,#0000FF,"eiuh"
1534,wee_man135,#DAA520,"CINEMA"
1535,valproh231,#FF69B4,"THINK"
1535,tobiwonkanogy,#9ACD32,"its the mind killer mhm"
1535,shioris_gymbag,#E1A520,"newliv PETPET"
1535,wallsiguess,#0000FF,"CINEMA"
1535,gamingglatiator,#FF5F00,"hesRight"
1535,willardpatterson,,"it’s starting already"
1535,okeyastro,#00FF7F,"bUrself"
1535,stany_d,#FF4500,"THINK"
1535,crystal_playz02,#1E90FF,"CINEMA i can see it's coming"
1536,sebazxup,#8A2BE2,"hesRight"
1536,ravaxo,#BD005D,"bUrself"
1536,amit12072001,#1E90FF,"FeelsStrongMan"
1536,rikze5,#FF4500,"CINEMA ROADS"
1537,kiftikobra_4,#8A2BE2,"THINK"
1537,itsmetheking_,#FF0000,"CINEMA"
1538,everblane,#5F9EA0,"CINEMA"
1538,thejoe1810,#1E90FF,"THINK"
1538,a_l_i_08,#00FF7F,"FeelsStrongMan Clap"
1538,leo_valman,,"The "evil" twin, people"
1538,okeyastro,#00FF7F,"bUrself hes0"
1538,masterspark_423,,"vedalJam vedalJam vedalJam vedalJam vedalJam vedalJam vedalJam"
1539,filipten10,#FF0000,"hesRight"
1539,zennocchi,,"CINEMA"
1539,81stbluecloud,,"evilCutest"
1539,rolling_meteor,,"ALL ROADS LEAD TO THERAPY"
1539,kinnay007,#1E90FF,"CINEMA"
1539,smah45,#A60A0B,"bUrself"
1539,fleshwretch,#6E6161,"bUrself"
1539,quellanna,#8A2BE2,"Stronge"
1539,kidrak,#1E90FF,"bUrself"
1539,madoka12345678,,"CINEMA"
1540,bignose_de,#1E90FF,"@renandrill Yea with new people they don't have much to go off of initially, so they are just as awkward as me meeting new people Aware"
1540,mantisprayer,#008000,"CINEMA"
1541,smah45,#A60A0B,"bUrself hes0"
1541,wisebaconator,#DAA520,"evil smiles :D"
1542,valproh231,#FF69B4,"bUrself"
1542,goldenplayz15_,#DAA520,"bUrself"
1542,aster_0ne,#1E90FF,"bUrself"
1542,nz_djshinra,#FFB700,"bUrself"
1542,ekittencs,#FF0000,"bUrself"
1542,stany_d,#FF4500,"bUrself"
1542,filipten10,#FF0000,"CINEMA"
1543,caracal_crusader,#00FF7F,"CINEMA"
1543,fluffyjay1,#FF0000,"CINEMA"
1543,ravaxo,#BD005D,"bUrself hes0"
1544,jim_jam_devourer_of_gods,#FF69B4,"CINEMA EVERY STREAM"
1544,konomi_io,#8A2BE2,"bUrself"
1544,zutetony,#2E8B57,"CINEMA"
1544,asutype,#8A2BE2,"CINEMA"
1544,kiana__kaslana__,#00FF7F,"NODDERS"
1545,oscarvn333,,"CINEMA"
1545,magdekko,#FF69B4,"evilSoCute"
1545,mitchfromsyd,#B22222,"does she like cycling?>"
1545,pokochonko,,"IRL ROADS CINEMA"
1545,蜂巢蛋糕貓 (dakenoke_),#FF69B4,"evilSoCute"
1546,natah_dn,#00FF7F,"bUrself"
1546,superbloxian502,#FF0000,"bee"
1546,rachinova,#FF0000,"Looking"
1546,narofox1,#FF69B4,"shes a yapper"
1547,ranixwood,,"CINEMA"
1547,burakkuauto,#808080,"Is she AI? Kappa"
1547,1hamburger,#0000FF,"Eviliscute"
1549,squiddinx,#5F9EA0,"CINEMA"
1549,qdandyq,,"chat about to be cringe in 3 2 1"
1549,kenobi_eliser,#1E90FF,"Pog I've been there"
1549,theindecisiveone_,,"CINEMA"
1550,bigbuckies,#FF69B4,"vedalPray"
1551,praxis099,#9ACD32,"Prayge"
1551,samurai_mikesjkb0,#0000FF,"Choo Chooo IAmClap"
1552,sando___,#00FF7F,"rob's chat - is evil's volume ok?"
1552,xpchrispy,#1E90FF,"EvilRun EvilRun EvilRun"
1552,shioris_gymbag,#E1A520,"vedalPray"
1553,captaincat26,#FF0000,"CINEMA"
1553,rakkoz,#8A2BE2,"Choo Chooo IAmClap"
1553,ebiny13,,"why isnt he in the bike lane?"
1553,okeyastro,#00FF7F,"Pog"
1553,qman_dk,#0000FF,"Fut, fut MeSweat"
1554,lunarspotlight,#1E90FF,"PogChamp"
1554,wisebaconator,#DAA520,"All Roads are CINEMA ROADS"
1554,keita_yuuki,#202CA9,"@azu_nyaa She smiles often though?"
1554,raigquitter,#FF0000,"PagMan"
1555,fluffyjay1,#FF0000,"Choo Chooo IAmClap"
1555,peterfinch1,#E96A25,"evilSoCute evilSoCute  ͏"
1555,smah45,#A60A0B,"is this AI??"
1555,wee_man135,#DAA520,"AYAYA"
1556,quellanna,#8A2BE2,"CINEMA"
1556,freddy4486,#DAA520,"Pog"
1556,vvyrr,#00FF7F,"Pog"
1556,gamingglatiator,#FF5F00,"Prayge"
1556,cbee02,#008000,"Pog Prayge"
1556,サブリンナピ (subrinavi),#FF0000,"classic"
1557,インヂジォンズ (agitatehalation),#8A2BE2,"yes sansan"
1557,cystickeyblade,#0084B0,"cystickeyblade subscribed at Tier 1. They've subscribed for 11 months, currently on a 11 month streak! "
1558,astridlschmidt,#8A2BE2,"Choo Chooo IAmClap"
1558,madoka12345678,,"Pog"
1558,vincentdante,#8A2BE2,"vedalCross vedalEvil vedalPray"
1558,fleshwretch,#6E6161,"mhm"
1558,raigquitter,#FF0000,"mhm"
1559,strychuu,#33E7F7,"mhm"
1559,aniki_herrington,#1E90FF,"HUHH"
1559,controlultdefeat,#B22222,"mhm"
1559,superbloxian502,#FF0000,"bUrself"
1560,swedishjay2,#DAA520,"mhm"
1560,gamingglatiator,#FF5F00,"WHAT"
1560,nz_djshinra,#FFB700,"Choo Chooo IAmClap"
1560,caracal_crusader,#00FF7F,"Pog"
1560,aster_0ne,#1E90FF,"mhm"
1560,verdictplays,#5F9EA0,"not using the bike lane SMH"
1560,thejoe1810,#1E90FF,"mhm"
1561,acid_reflux_0,#1E90FF,"@sando___ yes"
1561,okeyastro,#00FF7F,"WHAT"
1561,kiftikobra_4,#8A2BE2,"mhm"
1561,itsgarbad,,"mhm"
1561,thehardlegen,#1E90FF,"Prayge"
1561,anonymousdragonslayer,#339CEB,"mhm"
1561,brickgod44,#1E90FF,"mhm"
1561,ryodragon7,#173497,"mhm"
1561,feelmycake,#B22222,"mhm"
1561,recovented,#FF0000,"om"
1561,zelda101_,#008000,"mhm"
1561,choripandorado,#008000,"mhm"
1562,tehroger,#9657FF,"Choo Chooo IAmClap"
1562,grozzlock06,,"Pog"
1562,zboyph,#2E8B57,"mhm"
1562,cbee02,#008000,"mhm"
1562,valproh231,#FF69B4,"mhm"
1562,derburu,,"mhm"
1562,evilsub101_,#8A2BE2,"mhm"
1562,goldenplayz15_,#DAA520,"mhm"
1562,tada_no_tetsusabi,#8A2BE2,"mhm"
1562,empy_tm,#5F9EA0,"WHAT"
1562,阿達 (196t255266),#FF0000,"mhm"
1563,bwis34,#00FF7F,"mhm"
1563,thelostrune,#1C75D4,"classic ATM Machine"
1563,caracal_crusader,#00FF7F,"mhm"
1563,b3nnib0i,,"to cleanse the Abber Demon?"
1563,yubin716,#1E90FF,"mhm"
1563,books10001,,"mhm"
1563,wisebaconator,#DAA520,"mhm"
1563,fusionmo29,,"mhm"
1563,vlawo,,"mhm"
1563,provectus_dk,#FF4500,"mhm"
1563,theindecisiveone_,,"mhm"
1563,kymantic,#008000,"HUH"
1563,necem,#1FA61F,"mhm"
1564,splendidseasalt,#5F9EA0,"mhm"
1564,widjo,#1E90FF,"mhm ͏"
1564,freddy4486,#DAA520,"mhm"
1564,kurtxjanjii,#2E8B57,"mhm"
1564,rachinova,#FF0000,"mhm"
1564,gg_knifemaster,#8A2BE2,"om"
1565,filipten10,#FF0000,"GOODONE"
1565,superbloxian502,#FF0000,"mhm"
1565,orzech0707,#FF0000,"om"
1565,natah_dn,#00FF7F,"mhm"
1565,loltergamer,#008000,"So cute"
1565,saranggola,#000000,"senso temple?"
1565,ang_duck,,"SHES SO RIGHT"
1565,eld_grim,#1E90FF,"mhm"
1566,quellanna,#8A2BE2,"mhm"
1566,bigbuckies,#FF69B4,"@Shioris_Gymbag nwero why are your emotes failing"
1566,hfaif_y,#FF0000,"hfaif_y subscribed at Tier 1. They've subscribed for 8 months! "
1566,mantisprayer,#008000,"evilWhat"
1566,mitchfromsyd,#B22222,"Sando its spot on"
1567,lagginator,#8A2BE2,"fear attracts trouble and trouble repels fear"
1567,punmasterwon,#00FF7F,"Dank"
1567,cathroc,#FF0000,"mhm"
1567,xpand__,#00B1CC,"senso temple temple mhm"
1567,superbloxian502,#FF0000,"mhm ͏"
1567,tsukimochiart,#8A2BE2,"mhm"
1567,arthur_h02,,"mhm"
1568,ekittencs,#FF0000,"mhm"
1568,cystickeyblade,#0084B0,"Choo Chooo TheyAte"
1568,shioris_gymbag,#E1A520,"nwero"
1569,mousbox,#1E90FF,"mhm"
1569,radar_xd,#FF0000,"mhm"
1569,essmh,#DAA520,"@sando___ Okayeg 👍"
1569,thelim8442,#008000,"@sando___ Okayeg okay"
1569,chapita98,#00FF7F,":v"
1569,the_dragster407,#FFFFFF,"temple = g and g = temple mhm"
1570,ang_duck,,"mhm"
1570,praxis099,#9ACD32,"@sando___ DankApproved"
1571,smah45,#A60A0B,"neuroAlright"
1571,justanormalguyxdxdxd,#9ACD32,"mhm"
1571,eight_core,#0000FF,"uhh later stream"
1571,kr1ntsi,#8A2BE2,"mhm"
1572,icantanymor,,"Temple Temple"
1572,conploe,#00FF7F,"sadV"
1572,diablofan334,#1E90FF,"mhm"
1572,lilacfalcon,#8A2BE2,"Harrison temple"
1572,cbee02,#008000,"mhm mhm"
1572,anonymousdragonslayer,#339CEB,"@sando___ ...... is there shoey? lol"
1573,azu_nyaa,#00FF7F,"Ueno park"
1573,lost_cyril,,"mhm"
1573,konomi_io,#8A2BE2,"mhm ji is temple"
1574,tqtear,#008000,"why would temples do this"
1574,evilsub101_,#8A2BE2,"really????"
1575,nightjesterx,#8A2BE2,"mhm"
1575,pokochonko,,"mhm"
1576,lin_d_fallen_prince,#FF4500,"Senso temple temple"
1576,societyinhabiter8,#FF7F50,"mhm the 'G' in 'temple' is temple"
1577,cbee02,#008000,"sadV"
1578,kinnay007,#1E90FF,"mhm"
1579,sixsix10v,#00FF7F,"harrisonG"
1580,lost_cyril,,"evilSoCute evilSoCute evilSoCute"
1580,okeyastro,#00FF7F,"OhISee"
1580,smah45,#A60A0B,"OhISay"
1580,yoshi_souleater,,"Therapy"
1580,silenceisforever,#1E90FF,"ok"
1581,peterfinch1,#E96A25,"sadV loads"
1581,ravaxo,#BD005D,"vedalWow"
1581,samurai_mikesjkb0,#0000FF,"IAmClap IAmClap IAmClap IAmClap IAmClap"
1581,rakkoz,#8A2BE2,"sadV"
1582,brickgod44,#1E90FF,"OhISee"
1582,erm_star,#DAA520,"mhm harrisonji"
1583,valproh231,#FF69B4,"OhISee"
1583,wee_man135,#DAA520,"Prayge"
1583,stany_d,#FF4500,"OhISee"
1583,quellanna,#8A2BE2,"eliv A"
1584,ravaxo,#BD005D,"OhISee"
1584,datb0y0,,"Matcha tea type bit"
1584,perrylk,#FF69B4,"It's pretty good"
1584,shioris_gymbag,#E1A520,"OhISee"
1585,amit12072001,#1E90FF,"sadV"
1585,smah45,#A60A0B,"sadV"
1585,santikaye,#FF7F50,"Wokege"
1585,riceisnice123987,#D2691E,"eliv"
1586,lennyyyyyyyyyyyy,#00FF7F,"sadV"
1586,lichterst,#B22222,"OhISee"
1586,thejoe1810,#1E90FF,"OhISee"
1587,evilsub101_,#8A2BE2,"eliv ahh"
1587,strychuu,#33E7F7,"sadV"
1587,eskimo420850,#008000,"OhISee"
1587,azu_nyaa,#00FF7F,"Love ueno park"
1587,syselka,#6D42E9,"OhISee"
1587,cbee02,#008000,"eliv AH"
1588,freyjabloodaxe,#FF0000,"'ello @sando___ rcd7"
1589,redtrobot15,#5F9EA0,"Hey Evil, you should tell him to get off the road and onto the bike lane. He could get hurt!"
1589,sena_fbx,#FF69B4,"no u wont"
1590,elkisajp,#FF69B4,"Knowledge..."
1590,spacerice_,#79F0FF,"sadV RARE"
1590,makkov_,#DAA520,"OhISee"
1591,theindecisiveone_,,"sadV"
1591,raigquitter,#FF0000,"OhISee"
1591,crown_northway,,"OhISee"
1592,squiddinx,#5F9EA0,"Pog"
1593,chapita98,#00FF7F,"Waiting"
1593,lost_cyril,,"eliv eliv eliv"
1593,aimless_wonderer,#8A2BE2,"sadV RARE"
1593,fujinshuu,,"OhISee"
1594,derburu,,"OhISee"
1595,smah45,#A60A0B,"sadV rare"
1595,zboyph,#2E8B57,"OhIsee"
1595,fusionmo29,,"OhISee"
1595,cbee02,#008000,"OhISee"
1595,mantisprayer,#008000,"OhISee"
1596,keita_yuuki,#202CA9,"sadV"
1597,jdisquacked,#DAA520,"JDisQuacked subscribed at Tier 1. They've subscribed for 2 months, currently on a 2 month streak! yay 😁"
1597,praxis099,#9ACD32,"Prayge omikuji"
1597,natah_dn,#00FF7F,"OhISee"
1598,bigbuckies,#FF69B4,"mhm"
1598,withing0,#00FF7F,"Adge"
1599,caracal_crusader,#00FF7F,"OhISee"
1599,evilsub101_,#8A2BE2,"mhm"
1599,eskimo420850,#008000,"Adge"
1600,インヂジォンズ (agitatehalation),#8A2BE2,"mhm"
1600,nemruu,#FF0000,"KappaHD"
1600,a_l_i_08,#00FF7F,"evilAYAYA Clap"
1600,rachinova,#FF0000,"mhm ͏"
1601,silenceisforever,#1E90FF,"Pog"
1602,goldenplayz15_,#DAA520,"Pog"
1602,simplepotat,#FFFF00,"Pog"
1602,narofox1,#FF69B4,":0"
1602,vincentdante,#8A2BE2,"Pog"
1604,yubin716,#1E90FF,"Pog"
1604,feelmycake,#B22222,"Pog"
1604,xpchrispy,#1E90FF,"EvilSlam"
1604,amit12072001,#1E90FF,"mhm"
1604,evilsub101_,#8A2BE2,"Pog"
1604,thelim8442,#008000,"Prayge"
1604,bwis34,#00FF7F,"Pog"
1604,thejoe1810,#1E90FF,"Pog"
1604,caracal_crusader,#00FF7F,"Pog"
1605,essmh,#DAA520,"PogU"
1606,praxis099,#9ACD32,"monkaLaugh"
1606,ryodragon7,#173497,"Pog"
1606,zboyph,#2E8B57,"Pog"
